start_time,end_time,duration,x_center,y_center
0.0,1.935818,1.935818,251.50418719211814,305.1236453201969
2.00257,5.440317,3.4377470000000003,239.77059639389728,299.6914008321774
5.5070689999999995,11.514781,6.007712,258.6263492063491,304.10642857142847
11.581533,16.988474,5.406941,242.05017636684292,303.50485008818333
17.055227,19.55844,2.5032130000000024,259.7420952380951,299.61599999999993
19.625192,21.994901,2.3697090000000003,241.26418511066387,299.6971830985913
22.061653,25.93329,3.8716369999999998,258.2304029304028,306.33638583638566
