start_time,end_time,duration,x_center,y_center
0.267318,1.603911,1.3365930000000001,378.03142857142836,668.5610714285712
1.770986,4.778321,3.0073350000000003,390.83206349206324,666.1630158730156
4.91198,5.012224,0.100244,391.85714285714266,668.333333333333
5.212713,7.050529,1.8378160000000001,388.3532467532466,668.880779220779
7.217603,10.291768,3.074164999999999,371.7993788819873,667.6169254658381
10.458842,11.995925,1.537082999999999,370.91149068322966,667.6350931677015
12.162999,12.530562,0.36756300000000053,380.7311688311687,670.3974025974024
12.697636,13.098614,0.4009780000000003,384.94761904761884,647.5035714285711
13.365933,13.633251,0.2673179999999995,409.5825396825395,616.7079365079362
