start_time,end_time,start_x,start_y,end_x,end_y,amplitude
1.902442,1.935818,250.8999999999999,304.98571428571415,247.28571428571416,303.342857142857,3.970143677038239
5.40694,5.440317,243.12857142857132,300.67142857142846,248.24285714285702,302.15714285714273,5.325717351317308
11.481405,11.514781,257.8285714285713,299.61428571428553,252.69999999999987,299.29999999999984,5.1381923288412725
16.955098,16.988474,244.9285714285713,307.6999999999999,248.28571428571416,305.0857142857142,4.254985071558257
19.525064,19.55844,255.9142857142856,299.3714285714284,250.08571428571418,299.12857142857126,5.833628758311232
21.961525,21.994901,244.34285714285704,300.87142857142845,249.65714285714273,302.4571428571427,5.5458202683623945
